,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
180,SPXW191216C03270000,2019-12-06 10:39AM EST,3270,0.1,0.0,0.15,0.0,-,1,3,12.54%,2019-12-16,2019-12-10,6
181,SPXW191216C03275000,2019-12-05 3:34PM EST,3275,0.15,0.0,0.15,0.0,-,1,316,12.94%,2019-12-16,2019-12-10,6
182,SPXW191216C03300000,2019-12-09 12:07PM EST,3300,0.05,0.0,0.1,0.0,-,11,32,14.26%,2019-12-16,2019-12-10,6
183,SPXW191216C03325000,2019-12-05 11:14AM EST,3325,0.05,0.0,0.1,0.0,-,6,207,16.11%,2019-12-16,2019-12-10,6
184,SPXW191216C03330000,2019-12-05 11:03AM EST,3330,0.05,0.0,0.1,0.0,-,-,1,16.48%,2019-12-16,2019-12-10,6
185,SPXW191216C03350000,2019-12-09 10:05AM EST,3350,0.05,0.0,0.05,0.0,-,12,32,16.75%,2019-12-16,2019-12-10,6
186,SPXW191216C03360000,2019-12-06 9:38AM EST,3360,0.05,0.0,0.1,0.0,-,5,6,18.65%,2019-12-16,2019-12-10,6
187,SPXW191216C03375000,2019-11-27 11:08AM EST,3375,0.1,0.0,0.05,0.0,-,-,4359,18.46%,2019-12-16,2019-12-10,6
188,SPXW191216C03400000,2019-11-18 3:27PM EST,3400,0.1,0.0,0.05,0.0,-,9,39,20.12%,2019-12-16,2019-12-10,6
189,SPXW191216C03425000,2019-11-19 9:56AM EST,3425,0.15,0.0,0.05,0.0,-,-,14,21.78%,2019-12-16,2019-12-10,6
190,SPXW191218C02810000,2019-11-18 9:37AM EST,2810,305.74,326.4,330.2,0.0,-,-,3,41.80%,2019-12-18,2019-12-10,8
191,SPXW191218C02820000,2019-11-18 9:37AM EST,2820,296.01,316.4,320.0,0.0,-,-,3,40.27%,2019-12-18,2019-12-10,8
192,SPXW191218C02905000,2019-11-27 12:12PM EST,2905,244.83,232.5,235.2,0.0,-,-,0,31.30%,2019-12-18,2019-12-10,8
193,SPXW191218C02915000,2019-12-09 12:00AM EST,2915,176.04,222.6,225.3,0.0,-,-,1,30.36%,2019-12-18,2019-12-10,8
194,SPXW191218C02975000,2019-11-18 2:20PM EST,2975,155.95,163.2,166.8,0.0,-,-,2000,25.56%,2019-12-18,2019-12-10,8
195,SPXW191218C02980000,2019-11-26 11:28AM EST,2980,161.83,158.2,161.9,0.0,-,-,6,25.08%,2019-12-18,2019-12-10,8
196,SPXW191218C02985000,2019-11-26 11:28AM EST,2985,157.08,153.5,157.1,0.0,-,-,6,24.71%,2019-12-18,2019-12-10,8
197,SPXW191218C02995000,2019-12-05 10:30AM EST,2995,122.32,143.8,147.4,0.0,-,-,3,23.81%,2019-12-18,2019-12-10,8
198,SPXW191218C03000000,2019-12-05 10:29AM EST,3000,117.42,139.2,142.9,0.0,-,4,11,23.72%,2019-12-18,2019-12-10,8
199,SPXW191218C03005000,2019-12-05 10:29AM EST,3005,113.37,134.4,138.1,0.0,-,-,1,23.29%,2019-12-18,2019-12-10,8
200,SPXW191218C03010000,2019-12-03 10:16AM EST,3010,88.7,129.4,133.0,0.0,-,-,4,22.55%,2019-12-18,2019-12-10,8
201,SPXW191218C03015000,2019-12-09 2:40PM EST,3015,129.13,124.9,128.5,0.0,-,13,26,22.39%,2019-12-18,2019-12-10,8
202,SPXW191218C03020000,2019-12-09 2:40PM EST,3020,124.71,120.2,123.8,0.0,-,13,23,22.02%,2019-12-18,2019-12-10,8
203,SPXW191218C03025000,2019-11-29 10:10AM EST,3025,77.2,115.8,118.8,0.0,-,18,32,21.36%,2019-12-18,2019-12-10,8
204,SPXW191218C03030000,2019-12-04 1:53PM EST,3030,95.5,110.8,114.3,0.0,-,1,66,21.13%,2019-12-18,2019-12-10,8
205,SPXW191218C03035000,2019-12-04 1:53PM EST,3035,91.21,106.4,109.2,0.0,-,1,27,20.36%,2019-12-18,2019-12-10,8
206,SPXW191218C03040000,2019-11-22 12:40PM EST,3040,66.3,101.6,104.5,0.0,-,11,25,19.93%,2019-12-18,2019-12-10,8
207,SPXW191218C03045000,2019-12-06 10:58AM EST,3045,108.62,97.3,100.2,0.0,-,1,11,19.81%,2019-12-18,2019-12-10,8
208,SPXW191218C03050000,2019-12-05 11:53AM EST,3050,75.6,92.7,95.5,0.0,-,1,79,19.34%,2019-12-18,2019-12-10,8
209,SPXW191218C03055000,2019-12-03 4:07PM EST,3055,61.65,88.6,90.4,0.0,-,3,22,18.54%,2019-12-18,2019-12-10,8
210,SPXW191218C03060000,2019-12-06 10:57AM EST,3060,94.81,83.2,86.6,0.0,-,1,29,18.71%,2019-12-18,2019-12-10,8
211,SPXW191218C03065000,2019-12-04 2:43PM EST,3065,69.7,79.3,82.1,0.0,-,5,15,18.31%,2019-12-18,2019-12-10,8
212,SPXW191218C03070000,2019-12-09 11:40AM EST,3070,82.35,74.9,77.6,0.0,-,3,1039,17.88%,2019-12-18,2019-12-10,8
213,SPXW191218C03075000,2019-12-09 3:35PM EST,3075,74.22,71.1,72.4,0.0,-,2,468,16.96%,2019-12-18,2019-12-10,8
214,SPXW191218C03080000,2019-12-09 1:57PM EST,3080,71.62,66.7,67.8,0.0,-,10,70,16.43%,2019-12-18,2019-12-10,8
215,SPXW191218C03085000,2019-12-10 11:05AM EST,3085,63.34,62.2,63.4,-10.16,-13.82%,12,52,16.00%,2019-12-18,2019-12-10,8
216,SPXW191218C03090000,2019-12-10 10:02AM EST,3090,56.67,58.1,59.2,-4.33,-7.10%,22,170,15.67%,2019-12-18,2019-12-10,8
217,SPXW191218C03095000,2019-12-10 10:02AM EST,3095,52.62,54.6,55.0,-6.73,-11.34%,17,63,15.29%,2019-12-18,2019-12-10,8
218,SPXW191218C03100000,2019-12-10 11:24AM EST,3100,51.0,50.5,50.9,-1.81,-3.43%,3,104,14.92%,2019-12-18,2019-12-10,8
219,SPXW191218C03105000,2019-12-10 10:45AM EST,3105,47.35,46.5,46.9,-1.65,-3.37%,2,100,14.57%,2019-12-18,2019-12-10,8
220,SPXW191218C03110000,2019-12-09 3:39PM EST,3110,44.89,42.5,42.9,0.0,-,6,77,14.17%,2019-12-18,2019-12-10,8
221,SPXW191218C03115000,2019-12-10 10:59AM EST,3115,40.51,38.8,39.2,0.21,0.52%,4,907,13.87%,2019-12-18,2019-12-10,8
222,SPXW191218C03120000,2019-12-10 11:05AM EST,3120,35.62,35.2,35.5,-1.38,-3.73%,21,383,13.52%,2019-12-18,2019-12-10,8
223,SPXW191218C03125000,2019-12-10 11:05AM EST,3125,31.99,31.5,31.8,-1.21,-3.64%,79,906,13.10%,2019-12-18,2019-12-10,8
224,SPXW191218C03130000,2019-12-10 10:25AM EST,3130,28.3,28.2,28.5,-0.7,-2.41%,21,1005,12.82%,2019-12-18,2019-12-10,8
225,SPXW191218C03135000,2019-12-10 1:13PM EST,3135,25.8,25.0,25.5,0.0,-,42,137,12.62%,2019-12-18,2019-12-10,8
226,SPXW191218C03140000,2019-12-10 1:13PM EST,3140,22.7,21.9,22.4,-1.6,-6.58%,228,714,12.29%,2019-12-18,2019-12-10,8
227,SPXW191218C03145000,2019-12-10 12:27PM EST,3145,18.21,19.2,19.5,-3.19,-14.91%,20,249,11.97%,2019-12-18,2019-12-10,8
228,SPXW191218C03150000,2019-12-10 1:03PM EST,3150,16.84,16.4,16.8,-1.81,-9.71%,3442,2285,11.66%,2019-12-18,2019-12-10,8
229,SPXW191218C03155000,2019-12-10 1:23PM EST,3155,14.33,14.0,14.3,-1.77,-10.99%,129,289,11.36%,2019-12-18,2019-12-10,8
230,SPXW191218C03160000,2019-12-10 1:16PM EST,3160,11.95,11.7,12.0,-0.9,-7.00%,218,247,11.05%,2019-12-18,2019-12-10,8
231,SPXW191218C03165000,2019-12-10 1:23PM EST,3165,9.98,9.7,10.0,-1.69,-14.48%,40,905,10.80%,2019-12-18,2019-12-10,8
232,SPXW191218C03170000,2019-12-10 1:25PM EST,3170,8.25,8.0,8.2,-2.0,-19.51%,73,3654,10.54%,2019-12-18,2019-12-10,8
233,SPXW191218C03175000,2019-12-10 1:25PM EST,3175,6.7,6.5,6.7,-0.54,-7.46%,67,735,10.35%,2019-12-18,2019-12-10,8
234,SPXW191218C03180000,2019-12-10 1:03PM EST,3180,5.39,5.3,5.4,-1.01,-15.78%,44,651,10.17%,2019-12-18,2019-12-10,8
235,SPXW191218C03185000,2019-12-10 1:08PM EST,3185,4.1,4.1,4.2,-0.59,-12.58%,66,235,9.92%,2019-12-18,2019-12-10,8
236,SPXW191218C03190000,2019-12-10 1:16PM EST,3190,3.22,3.2,3.4,-0.98,-23.33%,104,380,9.86%,2019-12-18,2019-12-10,8
237,SPXW191218C03195000,2019-12-10 1:21PM EST,3195,2.55,2.5,2.6,-0.39,-13.27%,99,526,9.68%,2019-12-18,2019-12-10,8
238,SPXW191218C03200000,2019-12-10 1:18PM EST,3200,1.99,1.9,2.0,-0.56,-21.96%,103,4792,9.56%,2019-12-18,2019-12-10,8
239,SPXW191218C03205000,2019-12-10 12:46PM EST,3205,1.45,1.45,1.6,-0.4,-21.62%,40,441,9.57%,2019-12-18,2019-12-10,8
240,SPXW191218C03210000,2019-12-10 1:18PM EST,3210,1.2,1.15,1.25,-0.52,-30.23%,56,301,9.55%,2019-12-18,2019-12-10,8
241,SPXW191218C03215000,2019-12-10 12:52PM EST,3215,0.86,0.85,1.0,-0.49,-36.30%,32,241,9.59%,2019-12-18,2019-12-10,8
242,SPXW191218C03220000,2019-12-10 10:41AM EST,3220,0.71,0.7,0.8,-0.49,-40.83%,18,198,9.64%,2019-12-18,2019-12-10,8
243,SPXW191218C03225000,2019-12-09 4:02PM EST,3225,0.75,0.55,0.7,0.0,-,79,210,9.85%,2019-12-18,2019-12-10,8
244,SPXW191218C03230000,2019-12-10 12:14PM EST,3230,0.6,0.45,0.6,-0.4,-40.00%,48,184,10.02%,2019-12-18,2019-12-10,8
245,SPXW191218C03235000,2019-12-06 2:29PM EST,3235,1.2,0.35,0.5,0.0,-,14,16,10.14%,2019-12-18,2019-12-10,8
246,SPXW191218C03240000,2019-12-10 1:16PM EST,3240,0.35,0.3,0.45,-0.5,-58.82%,11,2488,10.38%,2019-12-18,2019-12-10,8
247,SPXW191218C03245000,2019-12-06 12:45PM EST,3245,0.7,0.25,0.4,0.0,-,1,2,10.60%,2019-12-18,2019-12-10,8
248,SPXW191218C03250000,2019-12-05 2:36PM EST,3250,0.3,0.2,0.35,0.0,-,23,1257,10.79%,2019-12-18,2019-12-10,8
249,SPXW191218C03255000,2019-12-09 10:40AM EST,3255,0.45,0.2,0.3,0.0,-,1,11,10.94%,2019-12-18,2019-12-10,8
250,SPXW191218C03260000,2019-12-09 10:40AM EST,3260,0.4,0.15,0.3,0.0,-,1,17,11.33%,2019-12-18,2019-12-10,8
251,SPXW191218C03265000,2019-12-06 3:20PM EST,3265,0.46,0.15,0.25,0.0,-,32,31,11.43%,2019-12-18,2019-12-10,8
252,SPXW191218C03270000,2019-12-06 3:20PM EST,3270,0.42,0.1,0.25,0.0,-,36,36,11.79%,2019-12-18,2019-12-10,8
253,SPXW191218C03275000,2019-12-06 1:28PM EST,3275,0.35,0.1,0.2,0.0,-,44,101,11.82%,2019-12-18,2019-12-10,8
254,SPXW191218C03280000,2019-12-06 10:10AM EST,3280,0.19,0.1,0.2,0.0,-,2,0,12.18%,2019-12-18,2019-12-10,8
255,SPXW191218C03290000,2019-12-06 1:51PM EST,3290,0.3,0.1,0.2,0.0,-,132,390,12.90%,2019-12-18,2019-12-10,8
256,SPXW191218C03300000,2019-12-06 1:58PM EST,3300,0.25,0.05,0.15,0.0,-,52,66,13.16%,2019-12-18,2019-12-10,8
257,SPXW191218C03305000,2019-12-06 1:38PM EST,3305,0.2,0.05,0.15,0.0,-,44,44,13.50%,2019-12-18,2019-12-10,8
258,SPXW191218C03320000,2019-12-03 12:46PM EST,3320,0.1,0.05,0.15,0.0,-,-,70,14.53%,2019-12-18,2019-12-10,8
259,SPXW191218C03325000,2019-12-02 4:14PM EST,3325,0.1,0.05,0.15,0.0,-,20,31,14.87%,2019-12-18,2019-12-10,8
260,SPXW191218C03375000,2019-11-20 3:22PM EST,3375,0.1,0.0,0.1,0.0,-,10,11,17.41%,2019-12-18,2019-12-10,8
261,SPXW191218C03400000,2019-12-06 2:46PM EST,3400,0.07,0.0,0.05,0.0,-,1,25,17.77%,2019-12-18,2019-12-10,8
262,SPXW191218C03425000,2019-12-05 10:43AM EST,3425,0.05,0.0,0.1,0.0,-,43,92,20.51%,2019-12-18,2019-12-10,8
263,SPXW191218C03450000,2019-12-02 1:55PM EST,3450,0.05,0.0,0.05,0.0,-,2,343,20.61%,2019-12-18,2019-12-10,8
264,SPX191220C00100000,2019-11-26 10:28AM EST,100,3031.95,3033.0,3037.6,0.0,-,1,1496,789.45%,2019-12-20,2019-12-10,10
265,SPX191220C00200000,2019-09-10 2:50PM EST,200,2755.0,2750.5,2763.7,0.0,-,25,223,0.00%,2019-12-20,2019-12-10,10
266,SPX191220C00300000,2019-11-19 3:58PM EST,300,2814.06,2833.7,2838.1,0.0,-,2,173,542.48%,2019-12-20,2019-12-10,10
267,SPX191220C00400000,2019-10-31 12:37PM EST,400,2621.96,2737.5,2744.5,0.0,-,2,57,537.89%,2019-12-20,2019-12-10,10
268,SPX191220C00500000,2019-06-09 11:12PM EST,500,1942.0,2437.3,2441.2,0.0,-,0,60,0.00%,2019-12-20,2019-12-10,10
269,SPXW191220C00600000,2019-09-20 10:47AM EST,600,2396.11,2408.2,2416.4,0.0,-,1,1,0.00%,2019-12-20,2019-12-10,10
270,SPX191220C00700000,2019-09-20 2:32PM EST,700,2284.2,2310.0,2316.6,0.0,-,2,3,0.00%,2019-12-20,2019-12-10,10
271,SPX191220C00750000,2019-06-07 10:09AM EST,750,2029.05,2215.4,2219.7,0.0,-,3,17,0.00%,2019-12-20,2019-12-10,10
272,SPX191220C00800000,2019-06-09 11:12PM EST,800,1626.15,2140.7,2144.5,0.0,-,0,10,0.00%,2019-12-20,2019-12-10,10
273,SPX191220C00850000,2019-06-07 10:09AM EST,850,1903.15,2116.6,2120.9,0.0,-,40,41,0.00%,2019-12-20,2019-12-10,10
274,SPXW191220C00900000,2019-09-20 10:33AM EST,900,2100.18,2109.1,2117.3,0.0,-,7,7,0.00%,2019-12-20,2019-12-10,10
275,SPX191220C00950000,2019-11-08 9:36AM EST,950,2126.75,2184.2,2188.6,0.0,-,3,8,178.13%,2019-12-20,2019-12-10,10
276,SPXW191220C01000000,2019-09-20 11:14AM EST,1000,2001.8,2009.4,2017.6,0.0,-,1,1,0.00%,2019-12-20,2019-12-10,10
277,SPX191220C01100000,2019-11-12 9:46AM EST,1100,1989.02,2034.3,2038.7,0.0,-,4,112,187.89%,2019-12-20,2019-12-10,10
278,SPX191220C01150000,2019-06-09 11:12PM EST,1150,1625.6,1794.7,1798.5,0.0,-,0,17,0.00%,2019-12-20,2019-12-10,10
279,SPX191220C01200000,2019-11-19 10:56AM EST,1200,1910.34,1934.0,1938.4,0.0,-,2,7,229.61%,2019-12-20,2019-12-10,10
280,SPX191220C01225000,2019-10-23 10:57AM EST,1225,1769.95,1879.3,1888.0,0.0,-,2,16,0.00%,2019-12-20,2019-12-10,10
281,SPX191220C01250000,2019-07-25 9:57AM EST,1250,1750.94,1591.1,1598.5,0.0,-,2,3,0.00%,2019-12-20,2019-12-10,10
282,SPX191220C01300000,2019-06-20 10:12AM EST,1300,1632.05,1660.3,1666.8,0.0,-,1,1,0.00%,2019-12-20,2019-12-10,10
283,SPX191220C01325000,2019-06-09 11:12PM EST,1325,1530.0,1621.8,1625.6,0.0,-,0,47,0.00%,2019-12-20,2019-12-10,10
284,SPX191220C01375000,2019-08-30 8:52AM EST,1375,1551.5,1481.8,1489.1,0.0,-,9,36,0.00%,2019-12-20,2019-12-10,10
285,SPXW191220C01400000,2019-11-19 12:20PM EST,1400,1717.47,1733.2,1739.6,0.0,-,-,0,120.31%,2019-12-20,2019-12-10,10
286,SPX191220C01425000,2019-06-09 11:12PM EST,1425,1298.65,1523.0,1526.8,0.0,-,0,44,0.00%,2019-12-20,2019-12-10,10
287,SPX191220C01450000,2019-06-09 11:12PM EST,1450,1327.61,1498.3,1502.1,0.0,-,1,24,0.00%,2019-12-20,2019-12-10,10
288,SPX191220C01475000,2019-12-10 8:51AM EST,1475,1664.05,1658.7,1663.3,175.35,11.78%,25,91,182.08%,2019-12-20,2019-12-10,10
289,SPX191220C01500000,2019-11-19 10:06AM EST,1500,1616.02,1634.5,1638.8,0.0,-,1,321,144.53%,2019-12-20,2019-12-10,10
290,SPX191220C01525000,2019-06-09 11:12PM EST,1525,1037.1,1424.3,1428.1,0.0,-,0,6,0.00%,2019-12-20,2019-12-10,10
291,SPX191220C01550000,2019-06-09 11:12PM EST,1550,1054.4,1399.6,1403.4,0.0,-,1,0,0.00%,2019-12-20,2019-12-10,10
292,SPX191220C01600000,2019-12-02 10:00AM EST,1600,1525.67,1534.4,1538.8,0.0,-,6,38,130.08%,2019-12-20,2019-12-10,10
293,SPX191220C01625000,2019-06-09 11:12PM EST,1625,818.15,1325.7,1329.4,0.0,-,0,4,0.00%,2019-12-20,2019-12-10,10
294,SPX191220C01650000,2019-11-21 10:44AM EST,1650,1446.08,1484.6,1488.9,0.0,-,1,21,130.81%,2019-12-20,2019-12-10,10
295,SPX191220C01675000,2019-06-09 11:12PM EST,1675,1027.79,1276.4,1280.1,0.0,-,1,2,0.00%,2019-12-20,2019-12-10,10
296,SPX191220C01700000,2019-06-04 10:47AM EST,1700,1083.25,1286.9,1291.3,0.0,-,2,50,0.00%,2019-12-20,2019-12-10,10
297,SPX191220C01725000,2019-06-09 11:12PM EST,1725,1059.1,1227.2,1230.9,0.0,-,38,20,0.00%,2019-12-20,2019-12-10,10
298,SPX191220C01750000,2019-11-15 10:36AM EST,1750,1355.7,1384.6,1389.0,0.0,-,20,23,121.09%,2019-12-20,2019-12-10,10
299,SPX191220C01775000,2019-06-09 11:12PM EST,1775,809.0,1178.0,1181.7,0.0,-,0,11,0.00%,2019-12-20,2019-12-10,10
300,SPXW191220C01800000,2019-12-10 9:59AM EST,1800,1331.0,1333.5,1339.8,39.01,3.02%,1,11,110.64%,2019-12-20,2019-12-10,10
301,SPX191220C01825000,2019-09-17 12:57PM EST,1825,1170.3,1165.2,1172.9,0.0,-,1,0,0.00%,2019-12-20,2019-12-10,10
302,SPX191220C01850000,2019-06-20 2:13PM EST,1850,1095.25,1117.4,1123.7,0.0,-,1,0,0.00%,2019-12-20,2019-12-10,10
303,SPX191220C01875000,2019-06-07 10:09AM EST,1875,939.63,1105.1,1109.2,0.0,-,1,31,0.00%,2019-12-20,2019-12-10,10
304,SPX191220C01900000,2019-11-14 12:44PM EST,1900,1188.13,1234.7,1239.1,0.0,-,2,602,107.52%,2019-12-20,2019-12-10,10
305,SPX191220C01925000,2019-08-05 2:20PM EST,1925,912.5,1049.6,1055.6,0.0,-,22,21,0.00%,2019-12-20,2019-12-10,10
306,SPX191220C01950000,2019-11-11 1:00PM EST,1950,1132.66,1184.8,1189.2,0.0,-,2,11,104.30%,2019-12-20,2019-12-10,10
307,SPX191220C01975000,2019-06-09 11:12PM EST,1975,733.95,982.0,985.6,0.0,-,0,22,0.00%,2019-12-20,2019-12-10,10
308,SPX191220C02000000,2019-12-06 2:13PM EST,2000,1148.84,1134.4,1138.8,0.0,-,1151,42904,89.16%,2019-12-20,2019-12-10,10
309,SPX191220C02025000,2019-11-27 10:23AM EST,2025,1117.37,1109.9,1114.5,0.0,-,1,95,99.76%,2019-12-20,2019-12-10,10
310,SPX191220C02050000,2019-11-21 3:47PM EST,2050,1051.03,1084.9,1089.3,0.0,-,9,378,95.78%,2019-12-20,2019-12-10,10
311,SPX191220C02060000,2019-11-27 3:45PM EST,2060,1090.43,1075.1,1079.5,0.0,-,6,8,97.49%,2019-12-20,2019-12-10,10
312,SPX191220C02070000,2019-12-06 3:59PM EST,2070,1075.0,1064.9,1069.3,0.0,-,1,11,93.77%,2019-12-20,2019-12-10,10
313,SPX191220C02075000,2019-11-21 3:47PM EST,2075,1025.98,1059.9,1064.3,0.0,-,0,35,93.29%,2019-12-20,2019-12-10,10
314,SPX191220C02090000,2019-10-13 11:13PM EST,2090,899.16,1023.5,1029.0,0.0,-,-,2,0.00%,2019-12-20,2019-12-10,10
315,SPX191220C02100000,2019-12-06 12:35PM EST,2100,1048.33,1034.5,1038.9,0.0,-,11,124,83.20%,2019-12-20,2019-12-10,10
316,SPX191220C02125000,2019-11-21 1:14PM EST,2125,978.99,1009.8,1014.2,0.0,-,2,1444,86.89%,2019-12-20,2019-12-10,10
317,SPX191220C02150000,2019-12-06 12:35PM EST,2150,998.33,984.4,988.8,0.0,-,10,336,75.78%,2019-12-20,2019-12-10,10
318,SPX191220C02175000,2019-11-20 12:34PM EST,2175,936.09,960.0,964.3,0.0,-,32,203,84.20%,2019-12-20,2019-12-10,10
319,SPXW191220C02200000,2019-12-06 10:25AM EST,2200,943.74,933.8,940.2,0.0,-,1,3,79.79%,2019-12-20,2019-12-10,10
320,SPXW191220C02220000,2019-11-11 2:37PM EST,2220,864.53,914.9,919.3,0.0,-,2,4,79.30%,2019-12-20,2019-12-10,10
321,SPX191220C02225000,2019-11-20 12:29PM EST,2225,887.19,909.6,914.0,0.0,-,2,1053,74.22%,2019-12-20,2019-12-10,10
322,SPX191220C02250000,2019-11-13 11:46AM EST,2250,840.89,884.5,888.9,0.0,-,2,997,69.92%,2019-12-20,2019-12-10,10
323,SPX191220C02275000,2019-11-20 12:31PM EST,2275,837.37,860.1,864.5,0.0,-,4,230,76.40%,2019-12-20,2019-12-10,10
324,SPX191220C02290000,2019-09-19 1:23PM EST,2290,724.29,696.0,704.0,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
325,SPX191220C02300000,2019-12-09 9:42AM EST,2300,846.89,835.2,839.6,0.0,-,2,2152,75.01%,2019-12-20,2019-12-10,10
326,SPX191220C02320000,2019-11-20 12:22PM EST,2320,792.64,814.6,819.0,0.0,-,-,1,65.92%,2019-12-20,2019-12-10,10
327,SPX191220C02325000,2019-12-04 9:56AM EST,2325,789.41,809.6,814.0,0.0,-,2,256,65.48%,2019-12-20,2019-12-10,10
328,SPX191220C02345000,2019-11-20 12:21PM EST,2345,768.01,790.1,794.5,0.0,-,2,2,69.90%,2019-12-20,2019-12-10,10
329,SPXW191220C02350000,2019-08-09 11:03AM EST,2350,567.75,646.1,648.8,0.0,-,1,0,0.00%,2019-12-20,2019-12-10,10
330,SPX191220C02375000,2019-11-11 2:57PM EST,2375,709.82,759.9,764.3,0.0,-,2,1362,65.16%,2019-12-20,2019-12-10,10
331,SPXW191220C02400000,2019-11-26 11:59AM EST,2400,737.34,734.5,738.8,0.0,-,4,4,56.35%,2019-12-20,2019-12-10,10
332,SPX191220C02420000,2019-09-06 6:44PM EST,2420,464.35,543.0,558.7,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
333,SPX191220C02425000,2019-11-19 3:55PM EST,2425,694.39,709.6,714.2,0.0,-,2,3817,58.45%,2019-12-20,2019-12-10,10
334,SPXW191220C02430000,2019-08-29 2:14PM EST,2430,456.25,538.5,541.2,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
335,SPX191220C02450000,2019-11-11 2:55PM EST,2450,634.82,685.4,689.8,0.0,-,34,3107,62.67%,2019-12-20,2019-12-10,10
336,SPXW191220C02475000,2019-08-05 2:08PM EST,2475,389.03,517.1,520.3,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
337,SPX191220C02495000,2019-10-23 9:31AM EST,2495,501.58,611.5,620.2,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
338,SPXW191220C02500000,2019-11-11 11:54AM EST,2500,581.73,635.4,639.8,0.0,-,345,387,58.12%,2019-12-20,2019-12-10,10
339,SPX191220C02505000,2019-10-23 9:31AM EST,2505,491.84,604.0,610.2,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
340,SPX191220C02510000,2019-11-29 9:38AM EST,2510,637.82,625.4,629.8,0.0,-,3,22,57.21%,2019-12-20,2019-12-10,10
341,SPXW191220C02515000,2019-10-02 1:46PM EST,2515,390.93,546.3,550.6,0.0,-,-,670,0.00%,2019-12-20,2019-12-10,10
342,SPX191220C02525000,2019-11-20 4:00PM EST,2525,581.92,610.5,614.9,0.0,-,25,4603,56.47%,2019-12-20,2019-12-10,10
343,SPX191220C02530000,2019-11-29 9:45AM EST,2530,617.9,605.5,609.9,0.0,-,1,7,56.02%,2019-12-20,2019-12-10,10
344,SPXW191220C02545000,2019-10-07 9:01AM EST,2545,404.7,543.1,547.7,0.0,-,9,8,0.00%,2019-12-20,2019-12-10,10
345,SPXW191220C02550000,2019-10-11 9:39AM EST,2550,440.6,565.1,570.6,0.0,-,10,12,0.00%,2019-12-20,2019-12-10,10
346,SPXW191220C02555000,2019-10-04 7:27AM EST,2555,393.3,517.3,525.2,0.0,-,-,9,0.00%,2019-12-20,2019-12-10,10
347,SPXW191220C02560000,2019-10-11 10:48AM EST,2560,433.0,555.2,560.7,0.0,-,8,9,0.00%,2019-12-20,2019-12-10,10
348,SPX191220C02565000,2019-12-06 1:41PM EST,2565,584.85,570.7,575.1,0.0,-,107,107,53.94%,2019-12-20,2019-12-10,10
349,SPX191220C02575000,2019-11-29 9:39AM EST,2575,573.92,560.6,565.0,0.0,-,1,15085,52.52%,2019-12-20,2019-12-10,10
350,SPX191220C02590000,2019-10-23 9:25AM EST,2590,409.07,516.8,525.5,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
351,SPXW191220C02595000,2019-09-06 6:40PM EST,2595,315.2,375.8,391.2,0.0,-,-,361,0.00%,2019-12-20,2019-12-10,10
352,SPXW191220C02600000,2019-12-03 11:49AM EST,2600,478.8,535.5,539.9,0.0,-,5,17,58.02%,2019-12-20,2019-12-10,10
353,SPXW191220C02605000,2019-09-06 6:40PM EST,2605,307.0,376.0,379.8,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
354,SPX191220C02610000,2019-10-23 9:25AM EST,2610,389.77,496.9,505.6,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
355,SPX191220C02620000,2019-12-04 9:30AM EST,2620,485.57,515.4,519.9,0.0,-,2,3,56.02%,2019-12-20,2019-12-10,10
356,SPX191220C02625000,2019-10-30 12:49PM EST,2625,409.07,515.8,520.3,0.0,-,15,6017,62.67%,2019-12-20,2019-12-10,10
357,SPX191220C02630000,2019-11-18 12:52PM EST,2630,489.24,505.9,510.6,0.0,-,10,1711,56.84%,2019-12-20,2019-12-10,10
358,SPX191220C02640000,2019-12-04 9:30AM EST,2640,465.64,495.5,500.0,0.0,-,2,4,54.29%,2019-12-20,2019-12-10,10
359,SPXW191220C02645000,2019-09-06 6:40PM EST,2645,274.95,329.7,345.0,0.0,-,-,1,0.00%,2019-12-20,2019-12-10,10
360,SPXW191220C02650000,2019-12-06 11:57AM EST,2650,498.95,485.9,490.3,0.0,-,1,10,54.06%,2019-12-20,2019-12-10,10
361,SPX191220C02655000,2019-10-17 9:28AM EST,2655,357.35,460.7,466.4,0.0,-,3,3,0.00%,2019-12-20,2019-12-10,10
362,SPX191220C02660000,2019-12-02 9:42AM EST,2660,474.19,475.7,480.1,0.0,-,-,4,52.55%,2019-12-20,2019-12-10,10
363,SPX191220C02675000,2019-11-29 10:55AM EST,2675,474.9,460.9,465.3,0.0,-,5,11976,51.54%,2019-12-20,2019-12-10,10
364,SPX191220C02680000,2019-10-22 1:44PM EST,2680,333.48,427.4,436.0,0.0,-,-,2,0.00%,2019-12-20,2019-12-10,10
