,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Exp_Date,Current Date,Time to Maturity
173,SPXW191213P03230000,2019-12-10 3:39PM EST,3230.0,100.37,92.9,96.5,-17.63,-14.94%,17,18,0.00%,2019-12-13,2019-12-10,3
174,SPXW191213P03235000,2019-12-10 4:14PM EST,3235.0,100.16,98.2,101.5,-21.43,-17.62%,128,132,0.00%,2019-12-13,2019-12-10,3
175,SPXW191213P03240000,2019-12-10 3:39PM EST,3240.0,110.38,103.2,106.5,-47.06,-29.89%,17,17,0.00%,2019-12-13,2019-12-10,3
176,SPXW191213P03245000,2019-12-04 11:56AM EST,3245.0,130.89,108.3,111.5,0.0,-,-,49,0.00%,2019-12-13,2019-12-10,3
177,SPXW191213P03255000,2019-12-04 11:56AM EST,3255.0,140.66,118.3,121.5,0.0,-,-,49,0.00%,2019-12-13,2019-12-10,3
178,SPXW191213P03280000,2019-12-06 10:47AM EST,3280.0,133.95,143.2,146.5,0.0,-,1,1,0.00%,2019-12-13,2019-12-10,3
179,SPXW191213P03400000,2019-12-10 3:27PM EST,3400.0,265.97,263.2,266.5,18.11,+7.31%,10,14,0.00%,2019-12-13,2019-12-10,3
180,SPXW191213P03500000,2019-10-30 10:22AM EST,3500.0,468.75,354.6,360.8,0.0,-,1,1,0.00%,2019-12-13,2019-12-10,3
0,SPXW191216P02050000,2019-11-18 12:05AM EST,2050.0,0.07,-,0.05,0.0,-,-,1438,94.14%,2019-12-16,2019-12-10,6
1,SPXW191216P02100000,2019-11-18 12:05AM EST,2100.0,0.05,-,0.05,0.0,-,-,50,89.06%,2019-12-16,2019-12-10,6
2,SPXW191216P02150000,2019-11-18 12:05AM EST,2150.0,0.1,-,0.05,0.0,-,-,5,84.18%,2019-12-16,2019-12-10,6
3,SPXW191216P02200000,2019-12-09 3:27PM EST,2200.0,0.05,0.00,0.05,0.0,-,3,8,75.39%,2019-12-16,2019-12-10,6
4,SPXW191216P02300000,2019-12-10 3:58PM EST,2300.0,0.05,0.00,0.05,-0.05,-50.00%,31,2476,66.41%,2019-12-16,2019-12-10,6
5,SPXW191216P02350000,2019-12-10 10:14AM EST,2350.0,0.1,0.00,0.1,-0.05,-33.33%,27,2866,65.43%,2019-12-16,2019-12-10,6
6,SPXW191216P02400000,2019-12-10 9:36AM EST,2400.0,0.1,0.00,0.1,0.05,+100.00%,13,55,60.94%,2019-12-16,2019-12-10,6
7,SPXW191216P02450000,2019-12-10 3:59PM EST,2450.0,0.1,0.00,0.15,-0.05,-33.33%,507,85,58.40%,2019-12-16,2019-12-10,6
8,SPXW191216P02475000,2019-12-10 11:49AM EST,2475.0,0.1,0.05,0.15,-0.05,-33.33%,531,35,57.62%,2019-12-16,2019-12-10,6
9,SPXW191216P02500000,2019-12-10 3:39PM EST,2500.0,0.15,0.05,0.2,0.1,+200.00%,635,12,56.45%,2019-12-16,2019-12-10,6
10,SPXW191216P02525000,2019-12-10 11:48AM EST,2525.0,0.15,0.05,0.2,-0.05,-25.00%,482,264,54.20%,2019-12-16,2019-12-10,6
11,SPXW191216P02550000,2019-12-09 10:45AM EST,2550.0,0.1,0.10,0.25,0.0,-,47,192,53.61%,2019-12-16,2019-12-10,6
12,SPXW191216P02575000,2019-12-09 11:10AM EST,2575.0,0.15,0.10,0.25,0.0,-,6,997,51.27%,2019-12-16,2019-12-10,6
13,SPXW191216P02600000,2019-12-09 2:39PM EST,2600.0,0.3,0.15,0.3,0.0,-,25,295,50.22%,2019-12-16,2019-12-10,6
14,SPXW191216P02625000,2019-12-09 10:14AM EST,2625.0,0.15,0.20,0.3,0.0,-,1,243,49.37%,2019-12-16,2019-12-10,6
15,SPXW191216P02650000,2019-12-10 12:55PM EST,2650.0,0.4,0.20,0.35,0.06,+17.65%,17,522,47.78%,2019-12-16,2019-12-10,6
16,SPXW191216P02670000,2019-12-06 9:58AM EST,2670.0,0.2,0.25,0.4,0.0,-,782,419,46.56%,2019-12-16,2019-12-10,6
17,SPXW191216P02675000,2019-12-06 9:50AM EST,2675.0,0.2,0.25,0.4,0.0,-,5,440,46.07%,2019-12-16,2019-12-10,6
18,SPXW191216P02680000,2019-12-06 9:50AM EST,2680.0,0.15,0.30,0.4,0.0,-,46,0,45.58%,2019-12-16,2019-12-10,6
19,SPXW191216P02690000,2019-12-10 1:00PM EST,2690.0,0.45,0.30,0.4,-1.15,-71.88%,16,2,44.61%,2019-12-16,2019-12-10,6
20,SPXW191216P02700000,2019-12-10 4:01PM EST,2700.0,0.41,0.35,0.45,-0.29,-41.43%,177,5379,44.26%,2019-12-16,2019-12-10,6
21,SPXW191216P02710000,2019-12-10 3:34PM EST,2710.0,0.5,0.35,0.45,-0.2,-28.57%,26,46,43.27%,2019-12-16,2019-12-10,6
22,SPXW191216P02720000,2019-12-10 11:04AM EST,2720.0,0.56,0.35,0.5,-0.19,-25.33%,485,265,42.85%,2019-12-16,2019-12-10,6
23,SPXW191216P02725000,2019-12-10 10:45AM EST,2725.0,0.55,0.40,0.5,-0.07,-11.29%,69,496,42.35%,2019-12-16,2019-12-10,6
24,SPXW191216P02730000,2019-12-02 3:01AM EST,2730.0,0.55,0.40,0.5,0.0,-,-,100,41.85%,2019-12-16,2019-12-10,6
25,SPXW191216P02740000,2019-12-10 3:32PM EST,2740.0,0.55,0.40,0.5,-0.53,-49.07%,22,86,40.87%,2019-12-16,2019-12-10,6
26,SPXW191216P02750000,2019-12-10 4:14PM EST,2750.0,0.5,0.45,0.55,-0.2,-28.57%,2536,19326,40.36%,2019-12-16,2019-12-10,6
27,SPXW191216P02760000,2019-12-10 3:50PM EST,2760.0,0.55,0.45,0.55,0.0,-,60,91,39.38%,2019-12-16,2019-12-10,6
28,SPXW191216P02770000,2019-12-10 10:16AM EST,2770.0,0.7,0.45,0.6,-0.1,-12.50%,120,1,38.82%,2019-12-16,2019-12-10,6
29,SPXW191216P02775000,2019-12-10 3:48PM EST,2775.0,0.6,0.50,0.6,-0.3,-33.33%,81,305,38.31%,2019-12-16,2019-12-10,6
30,SPXW191216P02780000,2019-12-10 10:26AM EST,2780.0,0.7,0.50,0.6,-0.02,-2.78%,80,39,37.82%,2019-12-16,2019-12-10,6
31,SPXW191216P02790000,2019-12-10 9:34AM EST,2790.0,0.7,0.50,0.65,0.35,+100.00%,60,1535,37.21%,2019-12-16,2019-12-10,6
32,SPXW191216P02800000,2019-12-10 4:01PM EST,2800.0,0.61,0.55,0.65,-0.29,-32.22%,206,1071,36.21%,2019-12-16,2019-12-10,6
33,SPXW191216P02810000,2019-12-10 12:59PM EST,2810.0,0.75,0.55,0.7,0.2,+36.36%,100,326,35.55%,2019-12-16,2019-12-10,6
34,SPXW191216P02820000,2019-12-10 11:04AM EST,2820.0,0.86,0.60,0.75,0.16,+22.86%,565,2836,34.88%,2019-12-16,2019-12-10,6
35,SPXW191216P02825000,2019-12-10 3:19PM EST,2825.0,0.75,0.60,0.75,-0.4,-34.78%,111,1476,34.36%,2019-12-16,2019-12-10,6
36,SPXW191216P02830000,2019-12-10 3:45PM EST,2830.0,0.8,0.60,0.75,-0.05,-5.88%,100,3447,33.85%,2019-12-16,2019-12-10,6
37,SPXW191216P02835000,2019-12-10 3:43PM EST,2835.0,0.8,0.65,0.8,-0.2,-20.00%,20,72,33.66%,2019-12-16,2019-12-10,6
38,SPXW191216P02840000,2019-12-10 1:00PM EST,2840.0,0.85,0.65,0.8,0.0,-,20,417,33.13%,2019-12-16,2019-12-10,6
39,SPXW191216P02850000,2019-12-10 4:09PM EST,2850.0,0.8,0.70,0.85,-0.35,-30.43%,117,669,32.39%,2019-12-16,2019-12-10,6
40,SPXW191216P02855000,2019-12-10 4:14PM EST,2855.0,0.75,0.70,0.85,-0.35,-31.82%,30,195,31.87%,2019-12-16,2019-12-10,6
41,SPXW191216P02860000,2019-12-10 12:38PM EST,2860.0,1.0,0.75,0.85,-0.17,-14.53%,1208,102,31.36%,2019-12-16,2019-12-10,6
42,SPXW191216P02865000,2019-12-10 3:38PM EST,2865.0,0.96,0.75,0.9,0.21,+28.00%,1027,56,31.10%,2019-12-16,2019-12-10,6
43,SPXW191216P02870000,2019-12-10 3:30PM EST,2870.0,0.95,0.75,0.9,-0.4,-29.63%,670,511,30.58%,2019-12-16,2019-12-10,6
44,SPXW191216P02875000,2019-12-10 1:02PM EST,2875.0,0.95,0.80,0.95,-0.4,-29.63%,7,485,30.31%,2019-12-16,2019-12-10,6
45,SPXW191216P02880000,2019-12-10 9:36AM EST,2880.0,0.97,0.80,0.95,0.02,+2.11%,28,78,29.79%,2019-12-16,2019-12-10,6
46,SPXW191216P02885000,2019-12-10 1:00PM EST,2885.0,1.0,0.85,1.0,0.0,-,6,98,29.49%,2019-12-16,2019-12-10,6
47,SPXW191216P02890000,2019-12-10 11:15AM EST,2890.0,1.09,0.85,1.0,0.09,+9.00%,66,174,28.97%,2019-12-16,2019-12-10,6
48,SPXW191216P02895000,2019-12-10 11:41AM EST,2895.0,1.15,0.90,1.05,0.1,+9.52%,72,183,28.65%,2019-12-16,2019-12-10,6
49,SPXW191216P02900000,2019-12-10 4:09PM EST,2900.0,1.0,0.90,1.05,-0.35,-25.93%,643,505,28.13%,2019-12-16,2019-12-10,6
50,SPXW191216P02905000,2019-12-10 11:41AM EST,2905.0,1.21,0.95,1.1,0.41,+51.25%,190,320,27.80%,2019-12-16,2019-12-10,6
51,SPXW191216P02910000,2019-12-10 3:02PM EST,2910.0,1.12,0.95,1.15,0.32,+40.00%,6,111,27.46%,2019-12-16,2019-12-10,6
52,SPXW191216P02915000,2019-12-10 2:55PM EST,2915.0,1.15,1.00,1.15,-0.2,-14.81%,382,174,26.92%,2019-12-16,2019-12-10,6
53,SPXW191216P02920000,2019-12-10 2:15PM EST,2920.0,1.18,1.05,1.2,-0.22,-15.71%,24,323,26.57%,2019-12-16,2019-12-10,6
54,SPXW191216P02925000,2019-12-10 1:39PM EST,2925.0,1.25,1.05,1.25,-0.17,-11.97%,1286,967,26.20%,2019-12-16,2019-12-10,6
55,SPXW191216P02930000,2019-12-04 11:40AM EST,2930.0,2.24,1.10,1.25,0.0,-,27,112,25.66%,2019-12-16,2019-12-10,6
56,SPXW191216P02935000,2019-12-09 10:26AM EST,2935.0,1.0,1.15,1.3,0.0,-,6,71,25.28%,2019-12-16,2019-12-10,6
57,SPXW191216P02940000,2019-12-09 12:46PM EST,2940.0,1.2,1.15,1.35,0.0,-,16,1033,24.90%,2019-12-16,2019-12-10,6
58,SPXW191216P02945000,2019-12-09 10:33AM EST,2945.0,1.1,1.20,1.4,0.0,-,56,77,24.50%,2019-12-16,2019-12-10,6
59,SPXW191216P02950000,2019-12-10 11:04AM EST,2950.0,1.65,1.25,1.45,0.07,+4.43%,52,4157,24.09%,2019-12-16,2019-12-10,6
60,SPXW191216P02955000,2019-12-09 2:24PM EST,2955.0,1.61,1.30,1.5,0.0,-,17,1352,23.68%,2019-12-16,2019-12-10,6
61,SPXW191216P02960000,2019-12-10 4:05PM EST,2960.0,1.47,1.35,1.55,-0.19,-11.45%,1188,3069,23.26%,2019-12-16,2019-12-10,6
62,SPXW191216P02965000,2019-12-10 3:13PM EST,2965.0,1.61,1.40,1.6,0.11,+7.33%,1027,147,22.82%,2019-12-16,2019-12-10,6
63,SPXW191216P02970000,2019-12-10 3:14PM EST,2970.0,1.61,1.55,1.7,-0.81,-33.47%,592,689,22.51%,2019-12-16,2019-12-10,6
64,SPXW191216P02975000,2019-12-10 4:11PM EST,2975.0,1.7,1.55,1.75,-0.21,-10.99%,14,3051,22.05%,2019-12-16,2019-12-10,6
65,SPXW191216P02980000,2019-12-10 4:05PM EST,2980.0,1.82,1.65,1.85,-0.5,-21.55%,28,302,21.71%,2019-12-16,2019-12-10,6
66,SPXW191216P02985000,2019-12-10 3:53PM EST,2985.0,2.17,1.75,1.95,-0.15,-6.47%,402,2028,21.35%,2019-12-16,2019-12-10,6
67,SPXW191216P02990000,2019-12-10 3:45PM EST,2990.0,2.25,1.85,2.05,-0.4,-15.09%,79,370,20.97%,2019-12-16,2019-12-10,6
68,SPXW191216P02995000,2019-12-10 3:53PM EST,2995.0,2.42,1.95,2.15,-0.13,-5.10%,588,535,20.58%,2019-12-16,2019-12-10,6
69,SPXW191216P03000000,2019-12-10 3:54PM EST,3000.0,2.6,2.10,2.3,-0.8,-23.53%,352,8438,20.27%,2019-12-16,2019-12-10,6
70,SPXW191216P03005000,2019-12-10 1:56PM EST,3005.0,2.6,2.20,2.45,-0.3,-10.34%,13,100,19.93%,2019-12-16,2019-12-10,6
71,SPXW191216P03010000,2019-12-10 10:26AM EST,3010.0,2.41,2.40,2.6,-1.0,-29.33%,221,274,19.57%,2019-12-16,2019-12-10,6
72,SPXW191216P03015000,2019-12-10 2:55PM EST,3015.0,2.65,2.55,2.8,-0.92,-25.77%,350,145,19.28%,2019-12-16,2019-12-10,6
73,SPXW191216P03020000,2019-12-10 3:33PM EST,3020.0,3.32,2.75,3.0,-0.6,-15.31%,53,668,18.95%,2019-12-16,2019-12-10,6
74,SPXW191216P03025000,2019-12-10 3:34PM EST,3025.0,3.85,2.95,3.2,0.73,+23.40%,1049,1162,18.60%,2019-12-16,2019-12-10,6
75,SPXW191216P03030000,2019-12-10 3:42PM EST,3030.0,3.8,3.20,3.4,-0.67,-14.99%,218,2362,18.22%,2019-12-16,2019-12-10,6
76,SPXW191216P03035000,2019-12-10 3:34PM EST,3035.0,4.4,3.40,3.7,-0.55,-11.11%,65,345,17.95%,2019-12-16,2019-12-10,6
77,SPXW191216P03040000,2019-12-10 4:02PM EST,3040.0,4.2,3.70,4.0,-1.55,-26.96%,710,5249,17.64%,2019-12-16,2019-12-10,6
78,SPXW191216P03045000,2019-12-10 3:53PM EST,3045.0,5.0,4.00,4.3,-0.4,-7.41%,189,812,17.30%,2019-12-16,2019-12-10,6
79,SPXW191216P03050000,2019-12-10 3:53PM EST,3050.0,5.4,4.40,4.7,-1.05,-16.28%,424,3180,17.04%,2019-12-16,2019-12-10,6
80,SPXW191216P03055000,2019-12-10 3:45PM EST,3055.0,5.71,4.80,5.1,-1.25,-17.96%,173,368,16.73%,2019-12-16,2019-12-10,6
81,SPXW191216P03060000,2019-12-10 3:59PM EST,3060.0,5.99,5.20,5.5,-0.31,-4.92%,193,2660,16.38%,2019-12-16,2019-12-10,6
82,SPXW191216P03065000,2019-12-10 3:58PM EST,3065.0,6.7,5.60,6.0,-1.29,-16.15%,244,192,16.09%,2019-12-16,2019-12-10,6
83,SPXW191216P03070000,2019-12-10 4:04PM EST,3070.0,6.72,6.10,6.5,-1.98,-22.76%,192,2439,15.75%,2019-12-16,2019-12-10,6
84,SPXW191216P03075000,2019-12-10 4:04PM EST,3075.0,7.27,6.70,7.1,-2.18,-23.07%,191,1803,15.46%,2019-12-16,2019-12-10,6
85,SPXW191216P03080000,2019-12-10 4:02PM EST,3080.0,8.09,7.30,7.7,-1.31,-13.94%,319,13534,15.11%,2019-12-16,2019-12-10,6
86,SPXW191216P03085000,2019-12-10 3:32PM EST,3085.0,9.2,8.00,8.4,-0.9,-8.91%,467,365,14.79%,2019-12-16,2019-12-10,6
87,SPXW191216P03090000,2019-12-10 3:43PM EST,3090.0,10.3,8.80,9.1,-1.47,-12.49%,55,1968,14.41%,2019-12-16,2019-12-10,6
88,SPXW191216P03095000,2019-12-10 4:04PM EST,3095.0,10.3,9.60,10.0,-2.37,-18.71%,92,201,14.12%,2019-12-16,2019-12-10,6
89,SPXW191216P03100000,2019-12-10 3:59PM EST,3100.0,11.73,10.50,10.9,-2.07,-15.00%,2167,14590,13.76%,2019-12-16,2019-12-10,6
90,SPXW191216P03105000,2019-12-10 3:30PM EST,3105.0,12.6,11.50,11.9,-1.2,-8.70%,53,274,13.41%,2019-12-16,2019-12-10,6
91,SPXW191216P03110000,2019-12-10 3:59PM EST,3110.0,14.05,12.60,12.9,-1.95,-12.19%,88,730,12.98%,2019-12-16,2019-12-10,6
92,SPXW191216P03115000,2019-12-10 4:08PM EST,3115.0,14.26,13.80,14.2,-3.09,-17.81%,88,207,12.66%,2019-12-16,2019-12-10,6
93,SPXW191216P03120000,2019-12-10 4:08PM EST,3120.0,15.59,15.20,15.5,-3.16,-16.85%,222,213,12.26%,2019-12-16,2019-12-10,6
94,SPXW191216P03125000,2019-12-10 3:56PM EST,3125.0,18.78,16.60,17.1,-1.47,-7.26%,596,1030,11.94%,2019-12-16,2019-12-10,6
95,SPXW191216P03130000,2019-12-10 4:10PM EST,3130.0,19.3,18.30,18.8,-2.33,-10.77%,235,114,11.58%,2019-12-16,2019-12-10,6
96,SPXW191216P03135000,2019-12-10 4:10PM EST,3135.0,21.25,20.20,20.7,-2.05,-8.80%,287,468,11.23%,2019-12-16,2019-12-10,6
97,SPXW191216P03140000,2019-12-10 4:11PM EST,3140.0,25.0,22.20,22.7,-0.31,-1.22%,466,464,10.81%,2019-12-16,2019-12-10,6
98,SPXW191216P03145000,2019-12-10 2:33PM EST,3145.0,23.75,24.50,25.0,-1.45,-5.75%,13,192,10.43%,2019-12-16,2019-12-10,6
99,SPXW191216P03150000,2019-12-10 3:29PM EST,3150.0,28.7,27.00,27.5,-0.5,-1.71%,123,495,10.02%,2019-12-16,2019-12-10,6
100,SPXW191216P03155000,2019-12-10 4:03PM EST,3155.0,31.65,29.70,30.3,8.61,+37.37%,14,348,9.62%,2019-12-16,2019-12-10,6
101,SPXW191216P03160000,2019-12-10 4:04PM EST,3160.0,34.48,32.70,33.3,5.26,+18.00%,4,548,9.17%,2019-12-16,2019-12-10,6
102,SPXW191216P03165000,2019-12-10 3:18PM EST,3165.0,37.4,36.00,36.6,-2.0,-5.08%,3,24,8.70%,2019-12-16,2019-12-10,6
103,SPXW191216P03170000,2019-12-09 11:35AM EST,3170.0,33.3,38.80,40.8,0.0,-,33,79,8.78%,2019-12-16,2019-12-10,6
104,SPXW191216P03175000,2019-12-10 9:38AM EST,3175.0,51.04,42.50,44.5,9.69,+23.43%,5,6,8.15%,2019-12-16,2019-12-10,6
105,SPXW191216P03185000,2019-12-06 10:11AM EST,3185.0,44.89,50.60,53.9,0.0,-,32,30,8.65%,2019-12-16,2019-12-10,6
106,SPXW191216P03190000,2019-12-09 12:01AM EST,3190.0,79.1,55.00,58.2,0.0,-,-,1,7.97%,2019-12-16,2019-12-10,6
107,SPXW191216P03200000,2019-12-09 9:30AM EST,3200.0,59.58,63.90,67.4,0.0,-,1,1,0.00%,2019-12-16,2019-12-10,6
108,SPXW191216P03205000,2019-11-25 12:03AM EST,3205.0,108.2,68.60,72.3,0.0,-,-,1,0.00%,2019-12-16,2019-12-10,6
109,SPXW191216P03210000,2019-12-10 9:34AM EST,3210.0,78.02,73.80,77.0,14.58,+22.98%,4,4,0.00%,2019-12-16,2019-12-10,6
110,SPXW191216P03215000,2019-12-10 9:34AM EST,3215.0,82.92,78.30,81.9,14.88,+21.87%,4,4,0.00%,2019-12-16,2019-12-10,6
0,SPXW191218P01900000,2019-11-19 11:16AM EST,1900.0,0.05,0.0,0.05,0.0,-,-,2,92.19%,2019-12-18,2019-12-10,8
1,SPXW191218P02100000,2019-12-10 10:51AM EST,2100.0,0.05,0.0,0.05,-0.05,-50.00%,32,1432,74.61%,2019-12-18,2019-12-10,8
2,SPXW191218P02250000,2019-12-10 9:49AM EST,2250.0,0.1,0.05,0.1,-0.05,-33.33%,5,5169,67.97%,2019-12-18,2019-12-10,8
3,SPXW191218P02300000,2019-12-10 3:37PM EST,2300.0,0.1,0.05,0.1,-0.15,-60.00%,41,4919,63.67%,2019-12-18,2019-12-10,8
4,SPXW191218P02350000,2019-12-10 11:15AM EST,2350.0,0.15,0.05,0.15,0.0,-,2,416,61.04%,2019-12-18,2019-12-10,8
5,SPXW191218P02400000,2019-12-10 9:31AM EST,2400.0,0.15,0.05,0.15,-0.15,-50.00%,2,478,56.93%,2019-12-18,2019-12-10,8
6,SPXW191218P02450000,2019-12-09 3:43PM EST,2450.0,0.35,0.1,0.2,0.0,-,49,64,54.79%,2019-12-18,2019-12-10,8
7,SPXW191218P02475000,2019-12-09 10:19AM EST,2475.0,0.1,0.15,0.3,0.0,-,2,83,54.83%,2019-12-18,2019-12-10,8
8,SPXW191218P02500000,2019-12-10 12:34PM EST,2500.0,0.35,0.2,0.3,0.2,+133.33%,16,11,53.27%,2019-12-18,2019-12-10,8
9,SPXW191218P02525000,2019-12-10 11:50AM EST,2525.0,0.4,0.2,0.35,-0.15,-27.27%,16,136,51.61%,2019-12-18,2019-12-10,8
10,SPXW191218P02550000,2019-12-10 12:08PM EST,2550.0,0.45,0.25,0.35,-0.1,-18.18%,17,203,50.76%,2019-12-18,2019-12-10,8
11,SPXW191218P02575000,2019-12-10 4:03PM EST,2575.0,0.4,0.3,0.4,0.05,+14.29%,31,209,49.32%,2019-12-18,2019-12-10,8
12,SPXW191218P02600000,2019-12-10 3:37PM EST,2600.0,0.49,0.35,0.45,0.39,+390.00%,333,202,47.75%,2019-12-18,2019-12-10,8
13,SPXW191218P02625000,2019-12-10 10:51AM EST,2625.0,0.6,0.4,0.5,-0.15,-20.00%,259,847,46.13%,2019-12-18,2019-12-10,8
14,SPXW191218P02650000,2019-12-10 11:58AM EST,2650.0,0.65,0.5,0.55,0.45,+225.00%,15,469,44.43%,2019-12-18,2019-12-10,8
15,SPXW191218P02670000,2019-12-10 9:33AM EST,2670.0,0.55,0.55,0.6,0.1,+22.22%,8,313,43.12%,2019-12-18,2019-12-10,8
16,SPXW191218P02675000,2019-12-06 9:58AM EST,2675.0,0.25,0.55,0.6,0.0,-,184,379,42.66%,2019-12-18,2019-12-10,8
17,SPXW191218P02680000,2019-12-04 4:01PM EST,2680.0,0.45,0.55,0.65,0.0,-,-,27,42.64%,2019-12-18,2019-12-10,8
18,SPXW191218P02690000,2019-12-04 9:51AM EST,2690.0,0.5,0.6,0.65,0.0,-,-,196,41.75%,2019-12-18,2019-12-10,8
19,SPXW191218P02700000,2019-12-10 4:14PM EST,2700.0,0.65,0.6,0.7,0.35,+116.67%,1,10396,41.24%,2019-12-18,2019-12-10,8
20,SPXW191218P02725000,2019-11-27 11:32AM EST,2725.0,0.65,0.65,0.75,0.0,-,15,441,39.33%,2019-12-18,2019-12-10,8
21,SPXW191218P02730000,2019-12-03 3:37PM EST,2730.0,1.45,0.7,0.8,0.0,-,-,11,39.22%,2019-12-18,2019-12-10,8
22,SPXW191218P02740000,2019-12-10 3:53PM EST,2740.0,0.9,0.7,0.8,0.15,+20.00%,6,235,38.31%,2019-12-18,2019-12-10,8
23,SPXW191218P02750000,2019-12-10 9:31AM EST,2750.0,0.75,0.75,0.85,-0.3,-28.57%,10,338,37.71%,2019-12-18,2019-12-10,8
24,SPXW191218P02760000,2019-12-09 11:30AM EST,2760.0,0.6,0.75,0.9,0.0,-,34,39,37.09%,2019-12-18,2019-12-10,8
25,SPXW191218P02770000,2019-12-10 10:38AM EST,2770.0,1.0,0.8,0.9,-0.6,-37.50%,100,9,36.16%,2019-12-18,2019-12-10,8
26,SPXW191218P02775000,2019-12-10 12:48PM EST,2775.0,1.1,0.8,0.95,0.45,+69.23%,1,5100,35.97%,2019-12-18,2019-12-10,8
27,SPXW191218P02780000,2019-12-10 11:29AM EST,2780.0,1.1,0.85,0.95,0.05,+4.76%,13,2685,35.51%,2019-12-18,2019-12-10,8
28,SPXW191218P02790000,2019-12-04 9:57AM EST,2790.0,1.05,0.85,1.0,0.0,-,183,2942,34.85%,2019-12-18,2019-12-10,8
29,SPXW191218P02800000,2019-12-10 4:01PM EST,2800.0,1.05,0.9,1.05,0.25,+31.25%,131,772,34.16%,2019-12-18,2019-12-10,8
30,SPXW191218P02810000,2019-12-10 2:50PM EST,2810.0,1.1,0.95,1.1,0.2,+22.22%,4,1135,33.46%,2019-12-18,2019-12-10,8
31,SPXW191218P02820000,2019-12-06 3:07AM EST,2820.0,0.9,1.0,1.15,0.0,-,1,70,32.74%,2019-12-18,2019-12-10,8
32,SPXW191218P02825000,2019-12-10 2:15PM EST,2825.0,1.2,1.0,1.15,0.45,+60.00%,35,410,32.26%,2019-12-18,2019-12-10,8
33,SPXW191218P02830000,2019-12-10 3:33PM EST,2830.0,1.3,1.05,1.2,0.4,+44.44%,35,4046,32.00%,2019-12-18,2019-12-10,8
34,SPXW191218P02835000,2019-12-06 4:01PM EST,2835.0,0.85,1.05,1.2,0.0,-,42,1152,31.53%,2019-12-18,2019-12-10,8
35,SPXW191218P02840000,2019-12-09 11:29AM EST,2840.0,0.95,1.1,1.25,0.0,-,5,929,31.25%,2019-12-18,2019-12-10,8
36,SPXW191218P02845000,2019-12-06 3:14PM EST,2845.0,0.85,1.1,1.25,0.0,-,216,216,30.77%,2019-12-18,2019-12-10,8
37,SPXW191218P02850000,2019-12-09 3:32PM EST,2850.0,1.4,1.15,1.3,0.0,-,62,682,30.49%,2019-12-18,2019-12-10,8
38,SPXW191218P02855000,2019-12-09 3:19PM EST,2855.0,1.35,1.15,1.35,0.0,-,373,377,30.19%,2019-12-18,2019-12-10,8
39,SPXW191218P02860000,2019-12-09 3:20PM EST,2860.0,1.4,1.2,1.35,0.0,-,20,263,29.71%,2019-12-18,2019-12-10,8
40,SPXW191218P02865000,2019-12-10 3:33PM EST,2865.0,1.5,1.25,1.4,0.39,+35.14%,173,351,29.40%,2019-12-18,2019-12-10,8
41,SPXW191218P02870000,2019-12-10 11:32AM EST,2870.0,1.55,1.25,1.45,0.6,+63.16%,169,142,29.08%,2019-12-18,2019-12-10,8
42,SPXW191218P02875000,2019-12-10 3:33PM EST,2875.0,1.56,1.3,1.45,0.11,+7.59%,110,200,28.60%,2019-12-18,2019-12-10,8
43,SPXW191218P02880000,2019-12-10 11:32AM EST,2880.0,1.61,1.35,1.5,0.51,+46.36%,118,147,28.27%,2019-12-18,2019-12-10,8
44,SPXW191218P02885000,2019-12-05 10:16AM EST,2885.0,2.65,1.4,1.55,0.0,-,-,27,27.94%,2019-12-18,2019-12-10,8
45,SPXW191218P02890000,2019-12-10 10:38AM EST,2890.0,1.7,1.4,1.55,0.45,+36.00%,67,330,27.45%,2019-12-18,2019-12-10,8
46,SPXW191218P02895000,2019-12-10 5:03AM EST,2895.0,2.1,1.45,1.6,0.8,+61.54%,12,181,27.11%,2019-12-18,2019-12-10,8
47,SPXW191218P02900000,2019-12-10 10:45AM EST,2900.0,1.7,1.5,1.65,-0.45,-20.93%,18,1642,26.75%,2019-12-18,2019-12-10,8
48,SPXW191218P02905000,2019-12-10 3:19PM EST,2905.0,1.77,1.6,1.7,0.33,+22.92%,3,189,26.40%,2019-12-18,2019-12-10,8
49,SPXW191218P02910000,2019-12-06 3:27PM EST,2910.0,1.33,1.65,1.75,0.0,-,21,22,26.03%,2019-12-18,2019-12-10,8
50,SPXW191218P02915000,2019-12-06 9:37AM EST,2915.0,1.42,1.7,1.8,0.0,-,8,301,25.66%,2019-12-18,2019-12-10,8
51,SPXW191218P02920000,2019-12-10 11:01AM EST,2920.0,1.75,1.75,1.85,0.11,+6.71%,38,96,25.28%,2019-12-18,2019-12-10,8
52,SPXW191218P02925000,2019-12-10 3:19PM EST,2925.0,2.0,1.85,1.9,0.2,+11.11%,5,452,24.90%,2019-12-18,2019-12-10,8
53,SPXW191218P02930000,2019-12-10 11:01AM EST,2930.0,1.85,1.9,2.0,0.23,+14.20%,81,1301,24.63%,2019-12-18,2019-12-10,8
54,SPXW191218P02935000,2019-12-10 2:58PM EST,2935.0,2.05,1.95,2.05,0.43,+26.54%,85,84,24.23%,2019-12-18,2019-12-10,8
55,SPXW191218P02940000,2019-12-10 11:01AM EST,2940.0,2.0,2.05,2.15,0.23,+12.99%,2,1474,23.94%,2019-12-18,2019-12-10,8
